customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date
5954,61,Male,USA,177903,52,33,70.85,10,29,0.85,0,The website is easy to use.,2025-09-29
5955,55,Male,France,28798,94,25,43.23,7,19,0.81,0,Excellent customer service.,2025-07-09
5956,70,Female,Germany,95044,66,37,60.4,12,7,0.16,0,"Great experience, will shop again!",2025-05-18
5957,33,Male,France,34971,5,5,20.1,1,2,0.5,0,Excellent customer service.,2025-06-26
5958,34,Female,India,49657,46,24,44.26,8,26,0.01,0,Very satisfied with my purchase.,2025-05-10
5959,18,Male,Japan,104889,2,5,33.52,0,3,0.28,1,Customer service was unhelpful.,2024-05-20
5960,60,Male,India,88011,98,36,56.24,10,2,0.95,0,Very satisfied with my purchase.,2025-07-07
5961,39,Female,Brazil,71251,90,14,61.76,1,30,0.86,0,Good quality and value for money.,2025-07-27
5962,38,Female,South Africa,56784,35,35,31.0,15,1,0.69,0,Very satisfied with my purchase.,2025-07-20
5963,43,Male,Brazil,74894,98,44,46.97,15,26,0.28,0,Excellent customer service.,2025-08-05
5964,66,Female,USA,169744,29,16,53.34,2,10,0.84,0,"Great experience, will shop again!",2025-07-15
5965,37,Female,India,21542,36,6,38.64,1,8,0.71,1,Customer service was unhelpful.,2024-04-19
5966,53,Female,Japan,61395,73,42,45.49,15,23,0.57,0,Very satisfied with my purchase.,2025-07-23
5967,65,Female,Australia,51091,13,7,32.54,2,15,0.74,1,"Poor quality, item broke after a week.",2024-01-17
5968,52,Male,UK,125954,64,12,63.32,0,22,0.8,1,Difficult to navigate the website.,2023-11-02
5969,33,Male,USA,109986,75,24,50.3,6,24,0.16,0,Excellent customer service.,2025-07-01
5970,57,Male,India,40170,94,19,41.65,3,29,0.57,0,"Great experience, will shop again!",2025-08-16
5971,32,Female,India,46867,5,26,22.22,12,5,0.89,0,"Great experience, will shop again!",2025-05-26
5972,43,Male,USA,129585,80,20,59.18,2,11,0.74,0,"Great experience, will shop again!",2025-10-02
5973,27,Male,Germany,139466,7,11,50.56,1,8,0.32,0,Good quality and value for money.,2025-06-22
5974,18,Male,India,33061,48,7,37.54,0,18,0.27,0,Excellent customer service.,2025-08-02
5975,42,Female,USA,67267,92,37,48.12,12,12,0.9,0,Excellent customer service.,2025-09-26
5976,60,Male,India,68838,33,18,33.04,6,25,0.41,0,"Great experience, will shop again!",2025-07-26
5977,35,Male,UK,144760,30,27,45.48,8,18,0.09,0,"Great experience, will shop again!",2025-08-02
5978,30,Male,Australia,126411,69,27,61.58,6,17,0.64,0,Love the products and fast shipping.,2025-09-23
5979,19,Female,Germany,56451,39,5,46.5,0,15,0.02,0,Very satisfied with my purchase.,2025-09-13
5980,43,Male,South Africa,26943,78,14,35.64,3,24,0.99,0,"Great experience, will shop again!",2025-05-23
5981,56,Female,Brazil,67374,52,17,50.59,3,5,0.4,0,Good quality and value for money.,2025-06-27
5982,53,Female,Germany,128980,88,22,59.45,4,8,0.2,0,Good quality and value for money.,2025-07-01
5983,70,Female,Australia,48036,54,16,46.91,5,22,0.55,0,"Great experience, will shop again!",2025-10-20
5984,62,Female,India,25507,7,3,17.44,0,20,0.48,0,Very satisfied with my purchase.,2025-09-17
5985,31,Female,Germany,69156,25,16,46.86,5,9,0.63,0,Good quality and value for money.,2025-08-25
5986,35,Female,India,39239,48,31,39.21,11,5,0.16,0,The website is easy to use.,2025-08-30
5987,47,Male,Australia,153140,56,26,55.26,7,15,0.62,0,The website is easy to use.,2025-06-07
5988,18,Male,India,62687,55,10,43.37,0,14,0.44,0,Love the products and fast shipping.,2025-06-11
5989,69,Female,South Africa,67134,92,21,51.0,4,25,0.72,0,Very satisfied with my purchase.,2025-05-05
5990,28,Male,South Africa,33515,73,8,46.28,0,18,0.81,0,Good quality and value for money.,2025-09-02
5991,60,Female,UK,90298,67,32,55.9,11,16,0.99,0,Love the products and fast shipping.,2025-08-16
5992,45,Female,USA,140807,3,12,40.74,3,23,0.61,0,Very satisfied with my purchase.,2025-09-05
5993,49,Male,France,35763,45,36,43.9,14,14,0.59,0,Good quality and value for money.,2025-05-03
5994,38,Male,Germany,78648,93,44,57.95,15,13,0.57,0,"Great experience, will shop again!",2025-06-20
5995,26,Female,USA,131163,7,23,40.55,7,19,0.28,1,Shipping was too slow.,2024-10-19
5996,27,Male,South Africa,59277,61,23,42.07,7,2,0.2,0,Excellent customer service.,2025-08-19
5997,41,Female,Australia,137053,82,41,55.89,13,18,0.94,0,Good quality and value for money.,2025-08-08
5998,36,Female,France,71882,23,13,38.33,3,13,0.38,0,Love the products and fast shipping.,2025-09-20
5999,45,Female,USA,148610,22,13,52.11,2,5,0.15,0,Good quality and value for money.,2025-05-16
6000,20,Female,USA,135276,22,14,45.86,2,15,0.82,1,Shipping was too slow.,2024-10-15
6001,68,Female,South Africa,77022,67,31,48.41,10,24,0.15,0,Excellent customer service.,2025-06-06
6002,46,Female,UK,111422,64,17,52.08,3,23,0.11,0,The website is easy to use.,2025-08-01
6003,45,Female,South Africa,34330,48,20,32.32,6,22,0.4,0,Love the products and fast shipping.,2025-07-08
6004,38,Female,India,55331,83,20,38.0,5,25,0.77,0,Good quality and value for money.,2025-09-09
6005,30,Male,USA,84431,7,15,44.96,5,19,0.91,1,I will not be shopping here again.,2025-04-09
6006,25,Male,USA,82215,80,13,48.8,1,10,0.05,0,Love the products and fast shipping.,2025-10-12
6007,51,Female,USA,150158,72,32,67.81,8,13,0.48,0,Love the products and fast shipping.,2025-06-27
6008,58,Male,Germany,55941,71,13,53.44,2,16,0.23,0,Good quality and value for money.,2025-10-03
6009,25,Female,USA,92206,52,22,56.5,6,4,0.54,0,Good quality and value for money.,2025-06-14
6010,56,Male,UK,81232,8,29,40.15,12,30,0.9,1,Customer service was unhelpful.,2025-01-03
6011,49,Male,Canada,160408,81,34,64.45,8,7,0.32,0,Very satisfied with my purchase.,2025-05-17
6012,58,Male,France,47506,52,25,45.26,8,3,0.52,1,The product did not match the description.,2024-11-17
6013,57,Male,USA,164822,63,21,71.52,2,9,0.19,0,"Great experience, will shop again!",2025-05-14
6014,62,Female,USA,54870,96,17,42.32,3,13,0.9,0,"Great experience, will shop again!",2025-05-14
6015,56,Male,India,87840,19,31,51.02,12,3,0.25,1,Shipping was too slow.,2024-05-28
6016,57,Female,UK,49291,91,36,47.81,11,24,0.37,0,Good quality and value for money.,2025-06-22
6017,66,Male,Canada,96492,22,7,49.57,0,24,0.25,0,Excellent customer service.,2025-09-28
6018,18,Female,Germany,84671,2,4,32.29,0,29,0.91,0,Good quality and value for money.,2025-09-07
6019,27,Male,USA,60378,64,21,52.08,5,22,0.28,0,Very satisfied with my purchase.,2025-07-25
6020,53,Male,Japan,93610,4,26,31.58,10,30,0.6,0,"Great experience, will shop again!",2025-08-20
6021,45,Female,South Africa,30770,35,33,26.9,13,9,0.45,0,The website is easy to use.,2025-10-27
6022,49,Female,USA,84470,55,10,45.81,0,11,0.72,1,Difficult to navigate the website.,2024-06-03
6023,23,Female,India,35067,62,14,37.99,2,5,0.57,0,"Great experience, will shop again!",2025-09-01
6024,27,Male,UK,50774,27,7,42.92,1,25,0.42,0,The website is easy to use.,2025-10-23
6025,24,Male,Brazil,22206,91,14,46.15,1,2,0.43,0,The website is easy to use.,2025-08-21
6026,49,Male,Germany,123248,69,36,54.58,11,6,0.04,0,Very satisfied with my purchase.,2025-05-13
6027,35,Female,USA,60469,32,13,35.97,4,24,0.01,0,Good quality and value for money.,2025-05-04
6028,41,Female,Germany,132937,99,32,65.63,8,2,0.42,0,Good quality and value for money.,2025-08-24
6029,61,Male,India,79538,32,21,40.51,7,2,0.44,0,"Great experience, will shop again!",2025-08-04
6030,24,Male,France,72150,83,14,41.07,0,21,0.17,0,Very satisfied with my purchase.,2025-10-03
6031,66,Male,Germany,89712,96,37,50.74,11,10,0.32,0,"Great experience, will shop again!",2025-08-04
6032,44,Female,USA,144659,44,25,59.44,6,13,0.23,0,Good quality and value for money.,2025-10-04
6033,64,Female,Brazil,92814,12,26,48.09,9,11,0.18,0,Very satisfied with my purchase.,2025-06-09
6034,34,Female,South Africa,34643,68,19,47.07,6,3,0.81,0,Love the products and fast shipping.,2025-07-12
6035,47,Male,Australia,104565,81,15,48.18,0,12,0.27,0,"Great experience, will shop again!",2025-09-01
6036,22,Female,Brazil,23691,81,17,43.6,3,8,0.03,0,Good quality and value for money.,2025-07-29
6037,48,Female,Japan,170217,38,25,61.45,6,15,0.59,0,Love the products and fast shipping.,2025-10-19
6038,62,Female,India,47371,68,40,33.91,15,29,0.87,0,Good quality and value for money.,2025-10-03
6039,55,Male,UK,162931,70,32,58.66,9,26,0.93,0,Love the products and fast shipping.,2025-06-05
6040,63,Male,USA,170714,45,42,62.72,15,7,0.61,0,"Great experience, will shop again!",2025-10-06
6041,34,Male,Canada,82676,33,18,39.01,4,10,0.94,0,Excellent customer service.,2025-10-22
6042,32,Female,Germany,57461,36,21,31.48,7,24,0.93,0,Very satisfied with my purchase.,2025-09-05
6043,58,Female,Canada,136567,31,25,54.22,7,24,0.3,0,Very satisfied with my purchase.,2025-07-14
6044,68,Male,Japan,165456,64,18,73.76,1,13,0.39,0,Excellent customer service.,2025-10-06
6045,42,Male,Japan,98006,39,29,41.5,10,10,0.6,0,Excellent customer service.,2025-06-11
6046,34,Female,USA,44738,89,33,43.5,10,21,0.58,0,Very satisfied with my purchase.,2025-09-07
6047,35,Male,Australia,132733,55,14,64.79,1,17,0.83,1,Shipping was too slow.,2025-02-18
6048,19,Female,France,30716,5,4,19.04,1,8,0.7,1,Customer service was unhelpful.,2024-03-21
6049,59,Male,Brazil,65084,73,30,46.26,9,8,0.06,0,Good quality and value for money.,2025-09-25
6050,40,Male,Brazil,69009,17,19,42.62,7,24,0.03,0,"Great experience, will shop again!",2025-08-25
6051,53,Male,Brazil,63924,33,30,31.04,11,8,0.44,0,Love the products and fast shipping.,2025-06-09
6052,66,Female,India,64166,57,9,38.16,0,22,0.24,0,"Great experience, will shop again!",2025-05-19
6053,47,Male,UK,146109,40,16,54.14,2,10,0.22,0,Good quality and value for money.,2025-09-01
6054,28,Female,USA,96482,7,7,39.54,1,11,0.79,0,Very satisfied with my purchase.,2025-05-31
6055,19,Male,USA,138086,45,13,49.59,0,14,0.75,1,The product did not match the description.,2024-11-27
6056,50,Female,India,62749,86,13,46.95,1,27,0.96,0,Excellent customer service.,2025-06-10
6057,31,Male,India,59855,42,17,41.38,4,23,0.65,0,Very satisfied with my purchase.,2025-06-29
6058,68,Female,USA,109911,53,40,61.39,14,7,0.54,0,Good quality and value for money.,2025-10-06
6059,70,Female,France,72934,88,19,51.64,4,19,0.32,0,The website is easy to use.,2025-06-05
6060,53,Male,USA,48658,77,39,38.62,15,10,0.14,0,"Great experience, will shop again!",2025-05-31
6061,24,Male,Australia,137084,7,11,44.67,2,26,0.41,0,Excellent customer service.,2025-10-03
6062,54,Male,USA,161554,78,44,70.41,15,5,0.2,0,The website is easy to use.,2025-07-11
6063,62,Male,Brazil,92313,26,22,34.08,8,12,0.84,1,The product did not match the description.,2024-10-16
6064,68,Male,India,30015,73,33,35.31,12,8,0.1,0,The website is easy to use.,2025-05-09
6065,39,Female,Brazil,51632,27,11,37.22,3,15,0.32,0,Very satisfied with my purchase.,2025-06-12
6066,32,Female,Brazil,48950,37,35,38.32,14,1,0.92,0,Love the products and fast shipping.,2025-06-23
6067,62,Female,UK,103546,14,8,43.49,1,16,0.12,0,Excellent customer service.,2025-06-20
6068,63,Male,France,64725,8,29,30.16,13,15,0.19,0,Very satisfied with my purchase.,2025-08-23
6069,50,Female,Germany,146902,99,32,72.74,8,11,0.3,0,Good quality and value for money.,2025-06-08
6070,22,Female,Australia,116453,69,22,49.94,4,27,0.12,0,Love the products and fast shipping.,2025-08-25
6071,19,Female,USA,136749,76,13,67.36,0,10,0.5,0,Love the products and fast shipping.,2025-06-01
6072,28,Female,USA,81755,64,25,49.71,6,19,0.42,0,Love the products and fast shipping.,2025-09-26
6073,65,Male,Australia,152347,5,35,58.87,13,21,0.89,0,Very satisfied with my purchase.,2025-05-12
6074,44,Male,France,29821,71,18,43.47,4,3,0.11,0,The website is easy to use.,2025-06-15
6075,65,Female,Germany,158139,14,24,48.71,8,27,0.23,0,"Great experience, will shop again!",2025-07-22
6076,69,Male,USA,123080,66,13,59.68,0,27,0.5,0,Very satisfied with my purchase.,2025-08-19
6077,63,Male,Brazil,36961,67,9,38.45,0,27,0.34,0,"Great experience, will shop again!",2025-08-24
6078,64,Male,Brazil,29199,99,42,52.24,15,2,0.92,0,Excellent customer service.,2025-07-30
6079,50,Male,USA,80214,45,32,48.35,11,6,0.92,0,Excellent customer service.,2025-09-12
6080,39,Female,USA,136442,33,17,51.06,3,7,0.55,0,"Great experience, will shop again!",2025-09-03
6081,25,Male,Germany,137560,100,22,75.1,3,6,0.89,0,"Great experience, will shop again!",2025-07-01
6082,60,Female,Brazil,87914,39,26,46.71,8,3,0.89,0,"Great experience, will shop again!",2025-06-11
6083,36,Male,India,30791,70,7,34.51,0,2,0.95,0,"Great experience, will shop again!",2025-05-10
6084,59,Male,India,49417,63,23,44.04,7,8,0.66,0,The website is easy to use.,2025-07-31
6085,54,Female,USA,72475,7,14,27.63,4,14,0.87,0,Excellent customer service.,2025-09-22
6086,31,Male,India,59052,63,16,34.92,2,14,0.2,0,Excellent customer service.,2025-05-29
6087,66,Male,USA,48396,28,37,27.02,15,10,0.37,0,Excellent customer service.,2025-06-04
6088,55,Male,Australia,178105,33,17,70.88,3,20,0.31,0,Excellent customer service.,2025-06-02
6089,46,Male,India,91432,40,36,56.22,13,29,0.04,0,Good quality and value for money.,2025-06-13
6090,52,Female,Brazil,67600,81,12,45.91,1,7,0.34,0,Excellent customer service.,2025-07-25
6091,61,Female,USA,76766,6,19,33.01,8,7,0.94,0,The website is easy to use.,2025-05-04
6092,31,Male,France,27220,46,16,28.38,5,2,0.64,0,Excellent customer service.,2025-07-05
6093,46,Male,UK,57721,38,15,37.97,3,7,0.45,0,Excellent customer service.,2025-06-18
6094,42,Female,Germany,54212,87,14,41.82,0,25,0.9,0,Very satisfied with my purchase.,2025-06-08
6095,27,Female,USA,91643,28,6,51.19,0,12,0.02,0,The website is easy to use.,2025-10-01
6096,38,Female,Japan,86352,12,14,44.89,5,25,0.95,0,Love the products and fast shipping.,2025-08-12
6097,42,Male,Brazil,52742,100,11,54.52,0,17,0.43,0,"Great experience, will shop again!",2025-06-07
6098,63,Female,Canada,149344,96,21,62.77,1,15,0.3,0,Very satisfied with my purchase.,2025-10-07
6099,51,Female,USA,91288,44,34,42.04,12,7,0.76,0,Love the products and fast shipping.,2025-06-21
6100,70,Male,UK,135620,16,16,56.16,4,23,0.97,0,Good quality and value for money.,2025-08-06
6101,58,Female,India,64998,96,21,42.72,4,10,0.64,0,"Great experience, will shop again!",2025-09-13
6102,62,Male,India,79282,58,39,48.11,15,10,0.14,0,Love the products and fast shipping.,2025-06-09
6103,58,Female,Brazil,32419,79,30,44.85,9,28,0.69,0,Love the products and fast shipping.,2025-05-13
6104,45,Male,UK,107338,89,14,60.57,0,15,0.35,0,The website is easy to use.,2025-10-18
6105,29,Female,South Africa,46196,90,26,53.41,7,17,0.56,0,Good quality and value for money.,2025-05-18
6106,55,Female,France,79796,83,39,62.49,14,10,0.17,0,The website is easy to use.,2025-10-07
6107,21,Female,India,65824,35,9,31.92,0,16,0.57,0,"Great experience, will shop again!",2025-09-23
6108,51,Female,Japan,50158,36,18,35.63,5,16,0.36,0,"Great experience, will shop again!",2025-10-05
6109,25,Male,India,70427,52,20,46.94,5,28,0.19,0,Good quality and value for money.,2025-06-15
6110,26,Male,Australia,109863,34,9,49.33,0,12,0.72,0,Very satisfied with my purchase.,2025-09-18
6111,28,Female,India,50203,81,28,36.32,8,15,0.58,0,"Great experience, will shop again!",2025-09-22
6112,34,Female,USA,98324,23,10,34.32,2,2,0.31,0,Excellent customer service.,2025-05-21
6113,25,Male,UK,143239,70,24,66.65,4,22,0.46,0,Love the products and fast shipping.,2025-09-04
6114,70,Female,USA,58209,48,16,43.89,3,6,0.93,0,The website is easy to use.,2025-07-25
6115,35,Female,UK,63526,9,8,38.57,1,23,0.14,0,Excellent customer service.,2025-07-09
6116,50,Female,USA,160465,87,20,66.53,1,28,0.92,0,Good quality and value for money.,2025-08-26
6117,68,Female,USA,136994,60,43,50.19,15,18,0.56,0,Good quality and value for money.,2025-09-12
6118,26,Female,Japan,93521,10,10,44.85,1,29,0.25,0,Good quality and value for money.,2025-05-05
6119,54,Male,Germany,52846,25,35,39.64,15,14,0.17,0,The website is easy to use.,2025-09-26
6120,62,Male,UK,148310,12,33,42.25,12,6,0.56,0,"Great experience, will shop again!",2025-10-25
6121,34,Female,Japan,74056,69,10,46.6,0,29,0.43,0,Love the products and fast shipping.,2025-07-24
6122,63,Male,Brazil,88422,13,18,36.84,6,3,0.71,0,Love the products and fast shipping.,2025-09-13
6123,55,Female,USA,107337,95,24,53.16,5,20,0.27,0,Love the products and fast shipping.,2025-05-18
6124,60,Female,Australia,136737,20,21,51.65,6,13,0.81,0,Very satisfied with my purchase.,2025-10-22
6125,58,Male,Germany,157179,86,25,75.05,4,28,0.97,0,Excellent customer service.,2025-10-11
6126,28,Male,Germany,149217,42,24,52.54,5,15,0.81,0,"Great experience, will shop again!",2025-08-12
6127,30,Male,India,64290,28,9,40.82,2,27,0.62,0,The website is easy to use.,2025-10-13
6128,35,Male,Germany,47633,12,9,33.48,2,19,0.68,0,The website is easy to use.,2025-08-26
6129,23,Male,Canada,43314,56,19,34.33,5,16,0.55,0,Love the products and fast shipping.,2025-08-05
6130,39,Male,Australia,57222,65,15,49.33,2,11,0.99,0,Excellent customer service.,2025-09-20
6131,59,Female,USA,123686,54,41,62.84,14,27,0.33,0,Good quality and value for money.,2025-07-30
6132,41,Female,UK,102874,19,19,46.89,6,18,0.41,1,Customer service was unhelpful.,2025-03-15
6133,41,Female,Japan,76394,26,28,31.96,11,13,0.93,0,The website is easy to use.,2025-06-15
6134,31,Male,Brazil,31029,49,29,42.14,11,6,0.72,0,"Great experience, will shop again!",2025-07-25
6135,43,Male,USA,104963,32,31,44.1,12,18,0.49,0,Very satisfied with my purchase.,2025-06-24
6136,20,Female,Australia,55491,33,9,29.74,2,17,0.21,0,Love the products and fast shipping.,2025-09-05
6137,54,Male,India,95022,72,28,45.22,8,9,0.02,0,"Great experience, will shop again!",2025-06-06
6138,45,Male,USA,86798,87,18,61.33,3,10,0.16,0,Good quality and value for money.,2025-06-09
6139,33,Male,Canada,76946,59,33,46.75,12,9,0.04,0,Excellent customer service.,2025-08-19
6140,55,Male,USA,74296,98,25,50.3,5,30,0.95,0,Love the products and fast shipping.,2025-07-03
6141,70,Female,Canada,76623,48,30,36.56,10,21,0.67,0,Good quality and value for money.,2025-07-03
6142,22,Female,Australia,78142,64,18,43.51,3,12,0.63,0,Good quality and value for money.,2025-06-03
6143,57,Male,USA,48816,71,28,48.99,10,6,0.02,0,"Great experience, will shop again!",2025-06-28
6144,41,Female,India,52007,81,26,40.9,8,8,0.56,0,"Great experience, will shop again!",2025-10-23
6145,60,Male,UK,152005,49,26,50.44,6,27,0.5,0,Good quality and value for money.,2025-05-23
6146,21,Male,Brazil,34164,40,10,40.07,2,19,0.01,0,Good quality and value for money.,2025-09-07
6147,67,Male,Australia,91502,62,30,54.2,9,20,0.16,0,Very satisfied with my purchase.,2025-10-02
6148,22,Male,Japan,72262,52,14,53.65,2,6,0.23,0,Love the products and fast shipping.,2025-05-22
6149,50,Male,France,95905,56,30,52.39,10,7,0.46,0,The website is easy to use.,2025-06-16
6150,58,Male,India,92632,79,29,61.3,9,18,0.72,0,"Great experience, will shop again!",2025-06-16
